
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v3 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      11 |          44 |       00:00:05 |         0.09 |         0.10 |       0.0042 |       0.0051 |          0.0100 |
|      12 |          48 |       00:00:06 |         0.10 |         0.10 |       0.0046 |       0.0045 |          0.0100 |
|      13 |          50 |       00:00:06 |         0.09 |              |       0.0042 |              |          0.0010 |
|      13 |          52 |       00:00:06 |         0.09 |         0.09 |       0.0040 |       0.0040 |          0.0010 |
|      14 |          56 |       00:00:07 |         0.08 |         0.09 |       0.0036 |       0.0039 |          0.0010 |
|      15 |          60 |       00:00:07 |         0.09 |         0.09 |       0.0036 |       0.0039 |          0.0010 |
|      16 |          64 |       00:00:08 |         0.08 |         0.09 |       0.0035 |       0.0038 |          0.0010 |
|      17 |          68 |       00:00:08 |         0.08 |         0.09 |       0.0036 |       0.0038 |          0.0010 |
|      18 |          72 |       00:00:09 |         0.08 |         0.09 |       0.0034 |       0.0037 |          0.0010 |
|      19 |          76 |       00:00:09 |         0.08 |         0.09 |       0.0035 |       0.0036 |          0.0010 |
|      20 |          80 |       00:00:10 |         0.08 |         0.08 |       0.0034 |       0.0036 |          0.0010 |
|      21 |          84 |       00:00:10 |         0.08 |         0.09 |       0.0035 |       0.0037 |          0.0010 |
|      22 |          88 |       00:00:11 |         0.08 |         0.08 |       0.0033 |       0.0035 |          0.0010 |
|      23 |          92 |       00:00:12 |         0.08 |         0.08 |       0.0033 |       0.0036 |          0.0010 |
|      24 |          96 |       00:00:12 |         0.08 |         0.08 |       0.0032 |       0.0034 |          0.0010 |
|      25 |         100 |       00:00:13 |         0.08 |         0.08 |       0.0034 |       0.0034 |      1.0000e-04 |
|      26 |         104 |       00:00:13 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-04 |
|      27 |         108 |       00:00:14 |         0.08 |         0.08 |       0.0031 |       0.0035 |      1.0000e-04 |
|      28 |         112 |       00:00:14 |         0.08 |         0.08 |       0.0032 |       0.0035 |      1.0000e-04 |
|      29 |         116 |       00:00:15 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-04 |
|      30 |         120 |       00:00:15 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-04 |
|      31 |         124 |       00:00:16 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-04 |
|      32 |         128 |       00:00:16 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-04 |
|      33 |         132 |       00:00:17 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-04 |
|      34 |         136 |       00:00:17 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-04 |
|      35 |         140 |       00:00:18 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-04 |
|      36 |         144 |       00:00:18 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-04 |
|      37 |         148 |       00:00:19 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      38 |         150 |       00:00:19 |         0.08 |              |       0.0030 |              |      1.0000e-05 |
|      38 |         152 |       00:00:19 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-05 |
|      39 |         156 |       00:00:20 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-05 |
|      40 |         160 |       00:00:20 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      41 |         164 |       00:00:21 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-05 |
|      42 |         168 |       00:00:21 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      43 |         172 |       00:00:22 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-05 |
|      44 |         176 |       00:00:22 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      45 |         180 |       00:00:23 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      46 |         184 |       00:00:23 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-05 |
|      47 |         188 |       00:00:24 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-05 |
|      48 |         192 |       00:00:24 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-05 |
|      49 |         196 |       00:00:25 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      50 |         200 |       00:00:25 |         0.08 |         0.08 |       0.0030 |       0.0034 |      1.0000e-06 |
|      51 |         204 |       00:00:26 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      52 |         208 |       00:00:26 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      53 |         212 |       00:00:27 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      54 |         216 |       00:00:28 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      55 |         220 |       00:00:28 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-06 |
|      56 |         224 |       00:00:29 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-06 |
|      57 |         228 |       00:00:29 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      58 |         232 |       00:00:30 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      59 |         236 |       00:00:30 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-06 |
|      60 |         240 |       00:00:31 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-06 |
|      61 |         244 |       00:00:31 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-07 |
|      62 |         248 |       00:00:32 |         0.08 |         0.08 |       0.0033 |       0.0034 |      1.0000e-07 |
|      63 |         250 |       00:00:32 |         0.08 |              |       0.0032 |              |      1.0000e-07 |
|      63 |         252 |       00:00:32 |         0.08 |         0.08 |       0.0030 |       0.0034 |      1.0000e-07 |
|      64 |         256 |       00:00:33 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-07 |
|      65 |         260 |       00:00:33 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-07 |
|      66 |         264 |       00:00:34 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-07 |
|      67 |         268 |       00:00:34 |         0.08 |         0.08 |       0.0031 |       0.0034 |      1.0000e-07 |
|      68 |         272 |       00:00:35 |         0.08 |         0.08 |       0.0032 |       0.0034 |      1.0000e-07 |
|      69 |         276 |       00:00:35 |         0.08 |         0.08 |       0.0030 |       0.0034 |      1.0000e-07 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 17 , already training 2 times 
amp 17 training end 
load amp=18 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         1.48 |         1.07 |       1.0986 |       0.5768 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.74 |         0.63 |       0.2754 |       0.1973 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.44 |         0.39 |       0.0953 |       0.0765 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.31 |         0.28 |       0.0471 |       0.0391 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.22 |         0.21 |       0.0251 |       0.0222 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.18 |         0.17 |       0.0157 |       0.0146 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.15 |         0.15 |       0.0114 |       0.0107 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.13 |         0.13 |       0.0088 |       0.0085 |          0.0100 |
|       8 |          32 |       00:00:04 |         0.12 |         0.13 |       0.0072 |       0.0079 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.12 |         0.12 |       0.0070 |       0.0068 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.11 |         0.11 |       0.0062 |       0.0062 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.11 |         0.11 |       0.0059 |       0.0063 |          0.0100 |
|      12 |          48 |       00:00:07 |         0.11 |         0.11 |       0.0056 |       0.0056 |          0.0100 |
|      13 |          50 |       00:00:07 |         0.10 |              |       0.0052 |              |          0.0010 |
|      13 |          52 |       00:00:08 |         0.10 |         0.10 |       0.0050 |       0.0052 |          0.0010 |
|      14 |          56 |       00:00:08 |         0.10 |         0.10 |       0.0050 |       0.0051 |          0.0010 |
|      15 |          60 |       00:00:09 |         0.10 |         0.10 |       0.0047 |       0.0050 |          0.0010 |
|      16 |          64 |       00:00:09 |         0.10 |         0.10 |       0.0046 |       0.0050 |          0.0010 |
|      17 |          68 |       00:00:10 |         0.10 |         0.10 |       0.0048 |       0.0049 |          0.0010 |
|      18 |          72 |       00:00:11 |         0.09 |         0.10 |       0.0045 |       0.0049 |          0.0010 |
|      19 |          76 |       00:00:11 |         0.10 |         0.10 |       0.0046 |       0.0049 |          0.0010 |
|      20 |          80 |       00:00:12 |         0.09 |         0.10 |       0.0045 |       0.0048 |          0.0010 |
|      21 |          84 |       00:00:12 |         0.09 |         0.10 |       0.0044 |       0.0048 |          0.0010 |
|      22 |          88 |       00:00:13 |         0.09 |         0.10 |       0.0044 |       0.0047 |          0.0010 |
|      23 |          92 |       00:00:14 |         0.09 |         0.10 |       0.0045 |       0.0046 |          0.0010 |
|      24 |          96 |       00:00:14 |         0.10 |         0.10 |       0.0046 |       0.0046 |          0.0010 |
|      25 |         100 |       00:00:15 |         0.09 |         0.10 |       0.0041 |       0.0046 |      1.0000e-04 |
|      26 |         104 |       00:00:15 |         0.09 |         0.10 |       0.0043 |       0.0046 |      1.0000e-04 |
|      27 |         108 |       00:00:16 |         0.09 |         0.10 |       0.0044 |       0.0046 |      1.0000e-04 |
|      28 |         112 |       00:00:17 |         0.09 |         0.10 |       0.0042 |       0.0046 |      1.0000e-04 |
|      29 |         116 |       00:00:17 |         0.09 |         0.10 |       0.0043 |       0.0046 |      1.0000e-04 |
|      30 |         120 |       00:00:18 |         0.09 |         0.10 |       0.0043 |       0.0046 |      1.0000e-04 |
|      31 |         124 |       00:00:18 |         0.09 |         0.10 |       0.0043 |       0.0046 |      1.0000e-04 |
|      32 |         128 |       00:00:19 |         0.09 |         0.10 |       0.0045 |       0.0045 |      1.0000e-04 |
|      33 |         132 |       00:00:20 |         0.09 |         0.10 |       0.0042 |       0.0045 |      1.0000e-04 |
|      34 |         136 |       00:00:20 |         0.09 |         0.10 |       0.0042 |       0.0045 |      1.0000e-04 |
|      35 |         140 |       00:00:21 |         0.09 |         0.10 |       0.0043 |       0.0045 |      1.0000e-04 |
|      36 |         144 |       00:00:21 |         0.09 |         0.10 |       0.0042 |       0.0045 |      1.0000e-04 |
|      37 |         148 |       00:00:22 |         0.09 |         0.10 |       0.0042 |       0.0045 |      1.0000e-05 |
