 looptime = 1 , training times = 1 , epoches = 35 , iteration = 14000 , loss = 2.648281e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 36 , iteration = 14080 , loss = 2.705087e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 36 , iteration = 14160 , loss = 2.681673e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 36 , iteration = 14240 , loss = 2.761124e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 36 , iteration = 14320 , loss = 2.759903e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 36 , iteration = 14400 , loss = 2.729206e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 37 , iteration = 14480 , loss = 2.763446e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 37 , iteration = 14560 , loss = 2.682935e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 37 , iteration = 14640 , loss = 2.714788e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 37 , iteration = 14720 , loss = 2.672890e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 37 , iteration = 14800 , loss = 2.701460e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 38 , iteration = 14880 , loss = 2.704932e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 38 , iteration = 14960 , loss = 2.654175e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 38 , iteration = 15040 , loss = 2.687415e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 38 , iteration = 15120 , loss = 2.753886e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 38 , iteration = 15200 , loss = 2.774711e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 39 , iteration = 15280 , loss = 2.718560e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 39 , iteration = 15360 , loss = 2.740087e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 39 , iteration = 15440 , loss = 2.700297e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 39 , iteration = 15520 , loss = 2.777912e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 39 , iteration = 15600 , loss = 2.712098e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 40 , iteration = 15680 , loss = 2.702031e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 40 , iteration = 15760 , loss = 2.741416e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 40 , iteration = 15840 , loss = 2.692894e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 40 , iteration = 15920 , loss = 2.748415e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 40 , iteration = 16000 , loss = 2.740968e-03 , learnRate = 6.250000e-04 
 looptime = 1 , training times = 1 , epoches = 41 , iteration = 16080 , loss = 2.644025e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 41 , iteration = 16160 , loss = 2.738358e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 41 , iteration = 16240 , loss = 2.694362e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 41 , iteration = 16320 , loss = 2.661926e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 41 , iteration = 16400 , loss = 2.687696e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 42 , iteration = 16480 , loss = 2.824077e-03 , learnRate = 3.125000e-04 
 looptime = 1 , training times = 1 , epoches = 42 , iteration = 16560 , loss = 2.757673e-03 , learnRate = 3.125000e-04 
